bad,tangent (math)
bab,father
bap,
bat,beauty
bak,send
baz,
bav,
bax,bird
baC,by
bar,bear (carry)
bal,
boq,
bog,
bod,
bob,
bop,
bot,boat
bos,possessive plural
boz,private
bov,debug
bof,
bor,condition (case)
bol,
bum,boom
bug,cosine
bud,awake
bub,boob
bup,energy
but,unstable
buk,
buz,bosom
buf,
bux,bundle (matter condensing)
pim,permeate
piq,request
pig,
pib,
pip,individual
pit,pure
pik,master
pis,
piz,
pif,
pem,they (communicating-agent-external-reference-focus)
pen,
peq,pay
peg,
ped,
peb,
pep,
pes,
pez,
pev,
pef,
pam,pray
pan,yes
paq,response
pad,
pab,
pat,dimension
pak,package
pas,space
pav,
pac,path
par,depart/from
pal,
pom,different
pon,
poq,
pog,
pod,free
pob,
pop,property (of object)
pot,honorific (address)
pos,
poz,
pov,
pof,
por,poor
pol,
pum,time (count)
pug,
pub,
pup,
puk,
puz,
puf,
pux,
tim,team
tin,between
tiq,mental experience
tig,
tib,
tip,step
tit,
tik,
tiz,ellipse
tiv,conscious
tif,
tix,tingle
tic,fourteen
tem,
ten,tan (color)
teq,like (as if)
teg,
ted,
teb,
tet,signal
tek,take
tes,
tev,
tef,left
tam,meditate
tan,
taq,tongue
tad,tail
tab,stable
tat,sibling
tak,talk
tas,test
taz,
tav,
taf,good
taj,down (to be cool with something)
tac,set (get)
tar,tire (sleep)
tal,tell
tom,atom
ton,agent (one who does x)
tod,term
tok,structure
tos,task
toz,position (cardinal)
tox,text
tor,before
tuq,type
tug,
tub,tube
tup,impure
tut,
tuk,
tuz,because
tuv,input (computing)
tuf,
tux,intuition
tuc,emotion
kim,climb
kin,
kiq,action
kig,
kid,could
kib,
kip,tune
kit,
kik,kick
kis,bottom
kiz,if
kiv,intent
kif,
kix,process
kem,
ken,communicate
keq,
keg,
ked,
keb,
kep,clone
ket,but
kek,agree
kes,case (situation)
kez,
kev,
kef,
kam,calm
kan,aggregate
kaq,object
kad,
kab,receive
kat,focus
kak,
kaz,cause
kav,
kaf,cough
kax,perfect
kar,call
kal,time
kom,five
kon,and
kod,code
kop,scope
kok,disagree
koz,z-axis
kov,cover
kof,default
kox,cell (biology)
koj,fool
kor,
kol,all
kum,back area
kuq,manner
kug,
kud,miss (didn't touch)
kub,cube
kup,tone
kut,
kus,constant
kuz,
kuv,divide
kuf,clue
him,nothing
hin,hi
hid,not hidden
hip,group
hit,heat
hik,hike
his,snake
hix,peach (color)
hem,hey
heq,hang
hek,hour
hez,every
ham,hmm
han,zero
had,head
hap,event
hat,at
hak,hack (work)
has,hyper
haz,have
har,era
hal,how
hom,home
hoq,hold
hod,period of x (-hood)
hop,hope
hok,okay
hoz,cardinal number
hov,floating point
hol,whole
hum,urge
hun,illusion
huq,uh
hud,hide
hub,x-axis
hut,heed
huk,hook
huz,duration
huv,handle
sim,
sin,
siq,
sig,front
sid,seed
sib,
sip,asleep
sit,medium
sik,seek
sis,
siz,peace
siv,perceive
sif,purple
six,all encompasing thing
siC,hush
sem,same (sym-)
sen,
seq,
seg,
sed,
seb,
sep,swipe
set,
sek,percept
ses,
sez,sir
sev,save
sef,continue
seC,etc.
sam,sound
san,sun
saq,song
sag,beyond (extra- or hyper-)
sab,describe
sap,present (now)
sat,sight
sas,parent
saz,emphasize
sav,silver
sax,wash
saj,etc
sar,surf
sal,like (similar)
som,drug
sog,reason
sod,mystery
sop,so/transition
sok,around/surround
soz,also
sof,each
sor,file (computer)
sol,soul
sun,
suq,
sud,
sub,I
sup,above (super)/hover
sut,store
suk,top
sus,
suv,observe
suf,self (auto-)
suC,three
zim,pleasure
zin,decision
ziq,zing
zig,gain
zip,graph
zis,
zif,
zem,plasma (matter)
zen,
zeg,
zed,
zeb,
zep,
zet,olive (color)
zek,
zes,
zez,
zev,
zef,
zam,
zan,one
zaq,presence
zad,
zab,public
zap,zap
zat,
zak,effect
zaz,
zav,lie
zaf,equal (iso-)
zar,vowel
zal,
zom,so/great
zon,zone
zog,
zob,
zop,
zok,try
zoz,
zov,
zof,
zox,sense
zor,
zum,zoom
zug,
zub,absorb
zup,
zut,identity
zuk,where
zus,experience
zuz,converse (talk)
zuf,
vim,way/style
vin,fill (-full)
viq,everything
vig,start
vid,veer
vip,six
vit,information
vis,see
viv,
vix,preserve
vic,bit
vem,
ven,
veq,
veg,
ved,study or science of (-ology)
veb,byte
vep,
vet,
vek,filter
ves,vessel
vez,
vev,
vef,
vex,reveal
vam,
van,having the nature of (-ivity)
vaq,
vad,
vab,vibe
vap,
vat,body
vak,multiply
vas,aspect
vaz,
vav,repeat
vax,it
var,variable
val,value
von,sin
vog,black
vod,void
vob,
vop,
vot,vote
voz,voice
vov,axis
vof,
vor,
vol,
vun,on
vuq,data
vus,flex
vuv,
vuc,catch
fim,female
fin,
fig,
fid,next
fib,
fip,
fit,
fik,
fiz,
fif,
fix,belief
fem,
fen,
feq,
feg,
fed,
feb,
fep,
fet,eight
fek,fake
fes,face
fez,
fev,
fef,
fex,
feC,
fam,family
fan,find
faz,green
far,
fon,device
foq,
fog,
fod,
fob,
fop,
fot,right (direction)
fok,halt
fos,else
foz,
fov,
fof,
fox,
for,fire
fol,
fun,within (endo-)
fuq,function
fug,figure (it out)
fub,
fup,borrow
fut,bad
fuk,
fus,discontinuous
fuz,fusion
fuf,
fux,
fuj,refuge
xim,speech
xin,machine
xiq,will
xig,
xid,grey
xip,imagine
xit,provide
xiv,destroy
xic,eye
xen,result
xed,should
xef,
xam,chime
xad,
xab,seven
xat,or
xax,eternal
xar,
xal,share
xom,now
xok,copy
xof,
xol,show
xum,sky
xun,change
xug,
xud,quiet
xup,ship
xut,shout
xuv,return
xuf,
jin,paradise
jit,digit
jet,throw
jan,spirit
jaq,count
jak,wisdom
jas,just (close-focus)
jom,pattern
Ciz,kaledoscope
Cev,without
Cef,
Can,than/compare
Cas,thus
Car,there (abstract reference)
Con,transition
Cog,though/regard
Coz,except
ciq,thing (hatchling)
cit,get
cam,then
cad,life
cat,mud
cak,thank
cok,spec
cov,brown
cub,torture
cuk,eleven
cuv,field (ether)
cux,key
yin,
yiq,impermanent
yig,
yit,night
yis,
yix,something
yem,yum (food)
yen,
yeq,
yeg,
yed,
yeb,
yep,
yek,
yes,
yez,
yev,sort
yef,
yam,day
yan,vehicle
yaq,permanent
yad,away
yab,
yap,yep
yat,way
yaz,
yav,
yaj,measure
yar,year
yal,turquoise
yog,practice of focusing on x (-ism)
yob,
yop,
yoz,
yov,of
yof,
yor,
yol,yell
yug,
yup,
yut,yet
yuz,use
yuv,view
yuf,
yuc,with (con-)
rim,
rin,run
riq,
rig,
rid,read
rib,ribbit
rip,rich
rit,soil
rik,up
ris,express
riz,rise
riv,to/arrive
rif,close (near)
riC,algorithm
ric,straight
rem,
ren,rain
req,
reg,edit
red,red
reb,
rep,
ret,after
rek,
res,
rez,
rev,
ref,success
rex,array
reC,progress
ram,dark
ran,frog
raq,wrong
rag,
rad,
rab,ride
rap,wrap
rat,write
rak,rock
ras,in
raz,resonate
rav,particle
raf,reference
rax,
raj,range
raC,rhythm
rar,rare
ral,raw
rom,
ron,environment
roq,
rog,thirteen
rod,
rob,
rop,
rot,FALSE
rok,
ros,force
roz,rose
rov,copper
rof,
ror,
rol,cycle
rum,realm
run,glyph
ruq,
rug,this
rud,update
rub,logarithm
rup,right (time)
rut,
ruk,location
rus,
ruz,consonant
ruv,local
ruf,
lim,
lin,learn
liq,simulate
lig,square root
lid,lead
lip,chain
lit,light
lik,link
lis,
liv,
lif,leaf
lij,orient
lem,low
len,
leq,
leg,
led,
leb,
lep,push
let,
lek,collect
les,air
lez,
lev,
lef,
leC,point
lam,real
lan,land
laq,object feature type
lag,organ (body)
lad,yellow
lab,
lap,
lat,
lak,like
laz,very much of (-some)
lav,love
laf,four
lax,add
lar,
lal,y-axis
lom,plural (many)
lon,loan
log,permute
lod,load
lob,error
lop,
lot,lot (land)
lok,place (space location)
los,less of (-less) empty
lov,
lof,
lox,string (computing)
lor,lord
lol,
lum,branch
lun,moon
luq,question
lug,
lup,loop
lut,
luk,look
lus,
luv,
luf,far (large-distance-focus)
luj,logic
wim,bounty
win,when (time location)
wiq,wing
wig,kaleidoscope
wip,
wis,inverse
wiz,solve
wiv,connection network (neighborhood)
wif,
wem,warm
wen,
weg,
web,
wep,
wet,wait
wek,week
wes,
wez,fifteen
wev,wave
